Linux 4.13.0-37-generic (darek) 	05/06/2018 	_x86_64_	(4 CPU)

09:55:55 PM     CPU     %user     %nice   %system   %iowait    %steal     %idle
10:08:45 PM     all      0.00      0.00      0.13      0.00      0.00     99.87
10:08:47 PM     all      0.00      0.00      0.88      0.38      0.00     98.75
10:08:49 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
10:08:51 PM     all      0.12      0.00      0.25      0.00      0.00     99.63
10:08:53 PM     all      0.38      0.00      0.13      0.25      0.00     99.25
10:08:55 PM     all      0.13      0.00      0.38      0.00      0.00     99.50
10:08:57 PM     all      0.12      0.00      1.00      0.37      0.00     98.50
10:08:59 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
10:09:01 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
10:09:03 PM     all      0.13      0.00      0.13      0.25      0.00     99.50
10:09:05 PM     all      0.37      0.00      0.25      0.12      0.00     99.25
10:09:07 PM     all      0.00      0.00      0.88      0.00      0.00     99.12
10:09:09 PM     all      0.00      0.13      0.13      0.25      0.00     99.50
10:09:11 PM     all      0.13      0.00      0.00      0.00      0.00     99.87
10:09:13 PM     all      0.13      0.00      0.13      0.63      0.00     99.12
10:09:15 PM     all      0.00      0.13      0.00      0.13      0.00     99.75
10:09:17 PM     all      0.00      0.00      0.88      0.00      0.00     99.12
10:09:19 PM     all      0.00      0.00      0.13      0.25      0.00     99.62
10:09:21 PM     all      0.00      0.13      0.00      0.00      0.00     99.87
10:09:23 PM     all      0.00      0.00      0.00      0.25      0.00     99.75
10:09:25 PM     all      0.00      0.00      0.25      0.12      0.00     99.62
10:09:27 PM     all      0.13      0.00      0.88      0.00      0.00     99.00
10:09:29 PM     all      0.00      0.13      0.00      0.38      0.00     99.50
10:09:31 PM     all      0.12      0.00      0.12      0.00      0.00     99.75
10:09:33 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
10:09:35 PM     all      0.00      0.00      0.25      0.38      0.00     99.37
10:09:37 PM     all      0.00      0.00      0.13      0.00      0.00     99.87
10:09:39 PM     all      0.13      0.00      0.88      0.00      0.00     99.00
10:09:41 PM     all      0.00      0.00      0.00      0.38      0.00     99.62
10:09:43 PM     all      0.12      0.12      0.12      0.00      0.00     99.63
10:09:45 PM     all      0.00      0.13      0.13      0.00      0.00     99.75
10:09:47 PM     all      0.00      0.00      0.13      0.38      0.00     99.50
10:09:49 PM     all      0.00      0.00      0.88      0.00      0.00     99.12
10:09:51 PM     all      0.00      0.12      0.12      0.00      0.00     99.75
10:09:53 PM     all      0.00      0.00      0.38      0.25      0.00     99.37
10:09:55 PM     all      0.12      0.12      0.12      0.00      0.00     99.62
10:09:57 PM     all      0.00      0.00      0.12      0.38      0.00     99.50
10:09:59 PM     all      0.13      0.00      0.88      0.00      0.00     99.00
10:10:01 PM     all      0.88      0.00      0.25      1.25      0.00     97.62
10:10:03 PM     all      0.13      0.00      0.13      0.63      0.00     99.12
10:10:05 PM     all      0.00      0.00      0.13      0.00      0.00     99.87
10:10:07 PM     all      0.00      0.00      0.00      0.75      0.00     99.25
10:10:09 PM     all      0.00      0.00      1.00      0.00      0.00     99.00
10:10:11 PM     all      0.13      0.00      0.25      0.00      0.00     99.62
10:10:13 PM     all      0.50      0.00      0.13      0.75      0.00     98.62
10:10:15 PM     all      0.00      0.13      0.25      0.00      0.00     99.62
10:10:17 PM     all      0.00      0.00      0.13      0.13      0.00     99.75
10:10:19 PM     all      0.00      0.00      0.88      0.25      0.00     98.87
10:10:21 PM     all      0.00      0.00      0.13      0.00      0.00     99.87
10:10:23 PM     all      0.00      0.00      0.13      0.25      0.00     99.62
10:10:25 PM     all      0.00      0.00      0.25      0.00      0.00     99.75
10:10:27 PM     all      0.00      0.00      0.13      0.00      0.00     99.87
10:10:29 PM     all      0.12      0.00      0.88      0.38      0.00     98.62
10:10:31 PM     all      0.00      0.00      0.13      0.00      0.00     99.87
10:10:33 PM     all      0.00      0.00      0.13      0.00      0.00     99.87
10:10:35 PM     all      0.00      0.00      0.13      0.38      0.00     99.50
10:10:37 PM     all      0.00      0.00      0.25      0.00      0.00     99.75
10:10:39 PM     all      0.00      0.00      0.88      0.00      0.00     99.12
10:10:41 PM     all      0.00      0.00      0.25      0.25      0.00     99.50
10:10:43 PM     all      0.00      0.00      0.25      0.00      0.00     99.75
10:10:45 PM     all      0.00      0.12      0.25      0.12      0.00     99.50
10:10:47 PM     all      0.12      0.00      0.25      0.25      0.00     99.38
10:10:49 PM     all      0.13      0.00      0.88      0.00      0.00     99.00
10:10:51 PM     all      0.00      0.00      0.12      0.12      0.00     99.75
10:10:53 PM     all      0.25      0.00      0.37      0.37      0.00     99.00
10:10:55 PM     all      0.38      0.00      0.13      0.75      0.00     98.74
10:10:57 PM     all      0.12      0.00      0.12      0.00      0.00     99.75
10:10:59 PM     all      0.00      0.00      0.13      0.25      0.00     99.62
10:11:01 PM     all      0.13      0.00      0.88      0.13      0.00     98.87
10:11:03 PM     all      0.00      0.00      0.13      0.00      0.00     99.87
10:11:05 PM     all      0.13      0.00      0.13      0.25      0.00     99.50
10:11:07 PM     all      0.25      0.00      0.13      0.00      0.00     99.62
10:11:09 PM     all      0.00      0.00      0.25      0.00      0.00     99.75
10:11:11 PM     all      0.00      0.13      0.88      0.38      0.00     98.62
10:11:13 PM     all      0.00      0.00      0.25      0.00      0.00     99.75
10:11:15 PM     all      0.12      0.00      0.25      0.00      0.00     99.62
10:11:17 PM     all      0.13      0.00      0.00      0.25      0.00     99.62
10:11:19 PM     all      0.00      0.12      0.12      0.12      0.00     99.63
10:11:21 PM     all      0.00      0.00      1.00      0.00      0.00     99.00
10:11:23 PM     all      0.13      0.00      0.13      0.25      0.00     99.50
10:11:25 PM     all      0.00      0.00      0.25      0.00      0.00     99.75
10:11:27 PM     all      0.12      0.00      0.12      0.12      0.00     99.62
10:11:29 PM     all      0.00      0.00      0.13      0.25      0.00     99.62
10:11:31 PM     all      0.00      0.00      0.88      0.00      0.00     99.12
10:11:33 PM     all      0.12      0.00      0.25      0.12      0.00     99.50
10:11:35 PM     all      0.00      0.00      0.13      0.25      0.00     99.62
10:11:37 PM     all      0.00      0.00      0.13      0.00      0.00     99.87
10:11:39 PM     all      0.00      0.00      0.12      0.12      0.00     99.75
10:11:41 PM     all      0.00      0.00      0.88      0.25      0.00     98.87
10:11:43 PM     all      0.00      0.00      0.00      0.13      0.00     99.87
10:11:45 PM     all      0.12      0.00      0.25      0.00      0.00     99.62
10:11:47 PM     all      0.00      0.00      0.00      0.25      0.00     99.75
10:11:49 PM     all      0.12      0.00      0.25      0.00      0.00     99.62
10:11:51 PM     all      0.00      0.00      0.88      0.13      0.00     99.00
10:11:53 PM     all      0.38      0.00      0.12      0.25      0.00     99.25
10:11:55 PM     all      0.13      0.13      0.25      0.88      0.00     98.62
10:11:57 PM     all      0.12      0.00      0.12      0.00      0.00     99.75
10:11:59 PM     all      0.00      0.00      0.13      0.13      0.00     99.75
10:12:01 PM     all      0.13      0.00      0.88      0.25      0.00     98.75
10:12:03 PM     all      0.12      0.00      0.12      0.00      0.00     99.75
10:12:05 PM     all      0.00      0.00      0.13      0.25      0.00     99.62
10:12:07 PM     all      0.00      0.12      0.12      0.12      0.00     99.63
10:12:09 PM     all      0.13      0.00      0.13      0.00      0.00     99.75
10:12:11 PM     all      0.00      0.00      0.88      0.25      0.00     98.87
10:12:13 PM     all      0.00      0.13      0.00      0.00      0.00     99.87
10:12:15 PM     all      0.00      0.00      0.13      0.13      0.00     99.75
10:12:17 PM     all      0.00      0.13      0.00      0.25      0.00     99.62
10:12:19 PM     all      0.00      0.00      0.13      0.00      0.00     99.87
10:12:21 PM     all      0.00      0.12      0.00      0.12      0.00     99.75
10:12:23 PM     all      0.00      0.00      0.88      0.25      0.00     98.87
10:12:25 PM     all      0.12      0.00      0.25      0.00      0.00     99.62
10:12:27 PM     all      0.00      0.00      0.13      0.00      0.00     99.87
10:12:29 PM     all      0.00      0.13      0.13      0.25      0.00     99.50
10:12:31 PM     all      0.00      0.00      0.13      0.00      0.00     99.87
10:12:33 PM     all      0.00      0.13      0.88      0.00      0.00     99.00
10:12:35 PM     all      0.00      0.00      0.13      0.38      0.00     99.50
10:12:37 PM     all      0.12      0.12      0.12      0.00      0.00     99.63
10:12:39 PM     all      0.00      0.13      0.00      0.00      0.00     99.87
10:12:41 PM     all      0.12      0.00      0.25      0.37      0.00     99.25
10:12:43 PM     all      0.00      0.13      0.88      0.00      0.00     99.00
10:12:45 PM     all      0.13      0.00      0.13      0.00      0.00     99.75
10:12:47 PM     all      0.00      0.12      0.25      0.38      0.00     99.25
10:12:49 PM     all      0.13      0.00      0.00      0.00      0.00     99.87
10:12:51 PM     all      0.00      0.00      0.12      0.12      0.00     99.75
10:12:53 PM     all      0.12      0.12      1.12      0.25      0.00     98.38
10:12:55 PM     all      0.38      0.00      0.25      0.63      0.00     98.75
10:12:57 PM     all      0.12      0.00      0.12      0.00      0.00     99.75
10:12:59 PM     all      0.00      0.00      0.13      0.00      0.00     99.87
10:13:01 PM     all      0.13      0.00      0.25      0.38      0.00     99.25
10:13:03 PM     all      0.00      0.00      0.88      0.00      0.00     99.12
10:13:05 PM     all      0.13      0.00      0.13      0.25      0.00     99.50
10:13:07 PM     all      0.25      0.00      0.25      0.12      0.00     99.38
10:13:09 PM     all      0.13      0.00      0.13      0.00      0.00     99.75
10:13:11 PM     all      0.00      0.00      0.13      0.25      0.00     99.62
10:13:13 PM     all      0.00      0.00      0.88      0.00      0.00     99.12
10:13:15 PM     all      0.00      0.00      0.25      0.00      0.00     99.75
10:13:17 PM     all      0.12      0.00      0.12      0.37      0.00     99.38
10:13:19 PM     all      0.00      0.00      0.13      0.00      0.00     99.87
10:13:21 PM     all      0.00      0.00      0.13      0.00      0.00     99.87
10:13:23 PM     all      0.00      0.00      1.00      0.38      0.00     98.62
10:13:25 PM     all      0.13      0.00      0.13      0.00      0.00     99.75
10:13:27 PM     all      0.00      0.00      0.13      0.00      0.00     99.87
10:13:29 PM     all      0.00      0.00      0.25      0.38      0.00     99.38
10:13:31 PM     all      0.00      0.00      0.13      0.00      0.00     99.87
10:13:33 PM     all      0.00      0.00      1.25      0.00      0.00     98.75
10:13:35 PM     all      0.00      0.00      0.13      0.25      0.00     99.62
10:13:37 PM     all      0.00      0.12      0.12      0.00      0.00     99.75
10:13:39 PM     all      0.12      0.00      0.12      0.12      0.00     99.63
10:13:41 PM     all      0.00      0.00      0.13      0.25      0.00     99.62
10:13:43 PM     all      0.00      0.12      1.00      0.00      0.00     98.88
10:13:45 PM     all      0.00      0.00      0.25      0.00      0.00     99.75
10:13:47 PM     all      0.12      0.00      0.12      0.38      0.00     99.38
10:13:49 PM     all      0.00      0.12      0.12      0.00      0.00     99.75
10:13:51 PM     all      0.00      0.00      0.13      0.13      0.00     99.75
10:13:53 PM     all      0.13      0.00      0.13      0.38      0.00     99.37
10:13:55 PM     all      0.00      0.13      1.00      0.63      0.00     98.25
10:13:57 PM     all      0.12      0.00      0.12      0.12      0.00     99.62
10:13:59 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
10:14:01 PM     all      0.25      0.00      0.12      0.25      0.00     99.38
10:14:03 PM     all      0.00      0.00      0.12      0.12      0.00     99.75
10:14:05 PM     all      0.00      0.00      1.00      0.25      0.00     98.75
10:14:07 PM     all      0.12      0.00      0.25      0.00      0.00     99.63
10:14:09 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
10:14:11 PM     all      0.12      0.12      0.12      0.38      0.00     99.25
10:14:13 PM     all      0.00      0.00      0.25      0.00      0.00     99.75
10:14:15 PM     all      0.00      0.13      0.88      0.00      0.00     99.00
10:14:17 PM     all      0.12      0.00      0.12      0.38      0.00     99.38
10:14:19 PM     all      0.00      0.00      0.13      0.00      0.00     99.87
10:14:21 PM     all      0.00      0.12      0.25      0.00      0.00     99.62
10:14:23 PM     all      0.00      0.12      0.25      0.25      0.00     99.38
10:14:25 PM     all      0.12      0.00      1.00      0.00      0.00     98.88
10:14:27 PM     all      0.00      0.00      0.13      0.00      0.00     99.87
10:14:29 PM     all      0.12      0.00      0.12      0.38      0.00     99.38
10:14:31 PM     all      0.00      0.00      0.13      0.13      0.00     99.75
10:14:33 PM     all      0.00      0.00      0.13      0.00      0.00     99.87
10:14:35 PM     all      0.00      0.00      0.88      0.38      0.00     98.75
10:14:37 PM     all      0.38      0.00      0.00      0.00      0.00     99.62
10:14:39 PM     all      0.00      0.00      0.13      0.00      0.00     99.87
